node1,node2	space	relation_type
4185,3932	latent_space	3
3957,3615	latent_space	0
3957,3614	latent_space	0
3957,4151	latent_space	3
3957,3616	latent_space	1
182,108	latent_space	3
182,107	latent_space	3
182,624	latent_space	1
182,109	latent_space	3
182,470	latent_space	2
182,225	latent_space	1
3826,3825	latent_space	1
3826,3993	latent_space	0
3826,3824	latent_space	1
808,286	latent_space	0
808,363	latent_space	1
808,454	latent_space	3
808,206	latent_space	0
808,346	latent_space	0
2013,2151	latent_space	0
2013,2212	latent_space	3
3632,3696	latent_space	0
3632,4168	latent_space	3
4205,3706	latent_space	0
4205,3707	latent_space	0
2293,2647	latent_space	1
2293,2292	latent_space	2
127,126	latent_space	3
148,149	latent_space	0
454,286	latent_space	0
454,363	latent_space	1
454,808	latent_space	0
454,206	latent_space	0
454,346	latent_space	0
4225,4224	latent_space	3
2336,2448	latent_space	1
2336,2335	latent_space	2
3712,3713	latent_space	2
1003,1293	latent_space	2
1003,3272	latent_space	3
1003,1294	latent_space	2
1854,2091	latent_space	0
1854,1669	latent_space	2
1854,1668	latent_space	2
889,890	latent_space	0
889,1415	latent_space	0
173,1016	latent_space	0
173,659	latent_space	0
3645,3644	latent_space	3
2372,2459	latent_space	3
3740,4057	latent_space	0
3740,3741	latent_space	1
3740,3812	latent_space	1
3450,3398	latent_space	3
2142,2143	latent_space	0
4025,3832	latent_space	1
4025,3833	latent_space	3
3946,4037	latent_space	2
3946,3515	latent_space	2
3946,3982	latent_space	0
3946,3516	latent_space	2
887,1162	latent_space	0
1557,1095	latent_space	2
1557,1104	latent_space	2
537,244	latent_space	0
3783,3782	latent_space	1
674,673	latent_space	1
3126,3204	latent_space	3
3126,3125	latent_space	0
937,3040	latent_space	1
937,3075	latent_space	1
937,1123	latent_space	2
937,1650	latent_space	0
937,1660	latent_space	2
2460,2461	latent_space	1
3490,3462	latent_space	0
2537,2782	latent_space	3
2073,2074	latent_space	0
3014,3462	latent_space	3
3014,3421	latent_space	0
2536,2313	latent_space	3
2536,2535	latent_space	0
366,563	latent_space	0
1332,1524	latent_space	2
1332,1311	latent_space	3
1526,977	latent_space	0
4191,3603	latent_space	2
4191,3955	latent_space	2
586,770	latent_space	1
586,587	latent_space	1
824,822	latent_space	3
824,821	latent_space	0
824,820	latent_space	3
3375,3376	latent_space	2
951,1429	latent_space	1
951,1236	latent_space	1
757,758	latent_space	1
2534,2469	latent_space	3
2534,2533	latent_space	1
2534,2468	latent_space	3
2534,2711	latent_space	2
2378,2377	latent_space	0
2378,2379	latent_space	3
2378,2713	latent_space	3
3933,3932	latent_space	3
3933,4185	latent_space	1
2491,2832	latent_space	0
2491,2892	latent_space	2
2491,2649	latent_space	0
1670,1914	latent_space	0
2541,2683	latent_space	2
3244,3245	latent_space	0
3950,3949	latent_space	2
28,30	latent_space	1
2283,2281	latent_space	0
3684,3685	latent_space	1
2506,2375	latent_space	3
2506,2376	latent_space	1
4149,4130	latent_space	3
2884,2885	latent_space	1
2884,2886	latent_space	1
3706,4205	latent_space	3
777,776	latent_space	0
1174,1308	latent_space	1
2629,2630	latent_space	3
2629,2814	latent_space	3
2629,2860	latent_space	3
2292,2647	latent_space	1
2292,2294	latent_space	1
2292,2293	latent_space	1
1873,1721	latent_space	3
1873,1722	latent_space	3
2994,3252	latent_space	0
2994,3495	latent_space	1
2994,2992	latent_space	1
2994,3355	latent_space	0
2994,2993	latent_space	0
1929,1930	latent_space	0
2774,2775	latent_space	0
2971,3381	latent_space	1
2971,3093	latent_space	2
2971,3165	latent_space	2
2971,3166	latent_space	2
1533,213	latent_space	2
1533,174	latent_space	1
1533,172	latent_space	1
1533,289	latent_space	1
1533,659	latent_space	3
2953,3261	latent_space	3
1271,904	latent_space	2
1271,987	latent_space	3
4135,3986	latent_space	3
4135,3987	latent_space	3
4135,4184	latent_space	2
3782,3783	latent_space	2
2046,1762	latent_space	3
597,598	latent_space	1
1931,2079	latent_space	3
1963,1964	latent_space	2
1963,1965	latent_space	2
1963,1988	latent_space	1
2655,2654	latent_space	1
2713,2377	latent_space	0
2713,2379	latent_space	0
2713,2378	latent_space	0
2981,2980	latent_space	3
3675,558	latent_space	1
3675,3766	latent_space	1
3675,321	latent_space	1
3675,4175	latent_space	3
2014,1805	latent_space	1
2654,2655	latent_space	2
2308,2389	latent_space	1
2365,2747	latent_space	3
3892,3788	latent_space	3
3892,3787	latent_space	3
1308,1577	latent_space	1
1308,1174	latent_space	2
3562,3779	latent_space	0
3562,3563	latent_space	0
3373,3374	latent_space	3
3373,3300	latent_space	3
3373,3299	latent_space	3
3019,3089	latent_space	2
3019,3018	latent_space	1
2487,2488	latent_space	2
2487,2486	latent_space	2
2487,2489	latent_space	0
2487,2490	latent_space	2
3001,3318	latent_space	3
3405,3406	latent_space	0
3405,3414	latent_space	0
4096,3717	latent_space	3
4096,3746	latent_space	1
4096,3716	latent_space	2
729,730	latent_space	1
3202,3201	latent_space	0
2640,2641	latent_space	1
2951,2948	latent_space	1
3383,3404	latent_space	1
3383,2913	latent_space	1
3383,3470	latent_space	1
3383,2912	latent_space	1
3383,3078	latent_space	1
2868,2525	latent_space	3
2868,2524	latent_space	3
2868,2648	latent_space	1
3997,3838	latent_space	3
2641,2640	latent_space	2
1601,977	latent_space	1
1601,978	latent_space	3
1601,1617	latent_space	2
1601,1243	latent_space	2
1228,1579	latent_space	3
3230,3504	latent_space	3
3230,3232	latent_space	3
3230,3231	latent_space	3
3230,3234	latent_space	3
2727,2438	latent_space	2
2727,2413	latent_space	0
2421,3455	latent_space	2
2809,2516	latent_space	0
2809,2515	latent_space	1
2540,2539	latent_space	3
2405,2407	latent_space	2
2405,2408	latent_space	0
2405,2406	latent_space	0
2405,2581	latent_space	0
3261,2952	latent_space	0
3261,2953	latent_space	0
276,2005	latent_space	3
1700,1699	latent_space	3
1700,1768	latent_space	3
449,699	latent_space	2
3005,3003	latent_space	3
3060,3063	latent_space	2
2876,2455	latent_space	3
3147,3148	latent_space	2
3691,3690	latent_space	1
3935,3934	latent_space	2
4006,3538	latent_space	3
2310,2311	latent_space	1
1830,1821	latent_space	2
1830,2000	latent_space	3
1830,2140	latent_space	2
4012,4013	latent_space	2
234,233	latent_space	0
4085,4086	latent_space	1
758,757	latent_space	2
1487,1485	latent_space	2
1487,1486	latent_space	1
411,627	latent_space	3
3449,3248	latent_space	2
3449,3249	latent_space	2
3449,3343	latent_space	2
2408,2406	latent_space	1
2408,2407	latent_space	3
2408,2405	latent_space	3
2408,2581	latent_space	1
2080,1916	latent_space	2
2090,2089	latent_space	0
2090,2088	latent_space	1
3866,4015	latent_space	1
3866,3865	latent_space	0
2718,2719	latent_space	3
2718,2717	latent_space	3
3476,3129	latent_space	3
3940,3939	latent_space	2
4175,3766	latent_space	0
4175,320	latent_space	1
4175,3675	latent_space	0
4175,558	latent_space	0
4175,321	latent_space	0
781,333	latent_space	2
781,334	latent_space	2
2513,2512	latent_space	3
2513,2836	latent_space	0
4172,4171	latent_space	2
2054,2055	latent_space	0
3639,3638	latent_space	2
3639,3637	latent_space	2
3181,3407	latent_space	1
3181,3180	latent_space	0
3181,3183	latent_space	3
3181,3386	latent_space	2
4229,4204	latent_space	1
4229,4203	latent_space	1
3020,3021	latent_space	1
3020,3358	latent_space	1
1152,1151	latent_space	1
3932,3933	latent_space	0
3932,4185	latent_space	0
4070,4069	latent_space	0
890,1415	latent_space	1
890,889	latent_space	3
1187,1618	latent_space	2
643,642	latent_space	2
2021,2018	latent_space	1
2504,2505	latent_space	2
2266,2625	latent_space	1
3124,3096	latent_space	1
3124,3095	latent_space	1
3772,3773	latent_space	0
3949,3950	latent_space	1
1892,1773	latent_space	3
1892,2134	latent_space	2
3361,3360	latent_space	3
3789,3790	latent_space	0
2499,2500	latent_space	0
2703,2704	latent_space	0
2703,2875	latent_space	0
2801,2523	latent_space	1
543,544	latent_space	3
2879,2453	latent_space	1
1115,902	latent_space	0
2406,2408	latent_space	2
2406,2405	latent_space	3
2406,2581	latent_space	0
3080,3121	latent_space	0
3080,2946	latent_space	3
1767,2191	latent_space	2
1767,1766	latent_space	1
1701,1975	latent_space	3
1701,2197	latent_space	1
1701,1702	latent_space	3
1701,2012	latent_space	1
3730,3995	latent_space	3
3730,3806	latent_space	0
553,765	latent_space	2
4195,4196	latent_space	0
3850,3849	latent_space	3
2369,2370	latent_space	1
3086,500	latent_space	1
3877,3878	latent_space	0
3877,3879	latent_space	0
1721,1873	latent_space	0
1721,1722	latent_space	1
3406,3414	latent_space	0
3406,3405	latent_space	3
3174,3173	latent_space	2
2477,2476	latent_space	2
2477,2804	latent_space	0
2993,3252	latent_space	0
2993,2994	latent_space	3
2993,3355	latent_space	2
2993,3495	latent_space	1
3731,4201	latent_space	3
3731,4033	latent_space	0
3731,3732	latent_space	0
3768,3662	latent_space	2
3768,3664	latent_space	1
2076,2180	latent_space	0
2076,2075	latent_space	3
1196,1195	latent_space	1
403,315	latent_space	3
2518,2517	latent_space	2
2518,2736	latent_space	1
2210,2211	latent_space	0
4074,4177	latent_space	0
4074,4075	latent_space	0
4074,4128	latent_space	0
902,1115	latent_space	3
1579,1228	latent_space	0
1429,1281	latent_space	1
1429,951	latent_space	2
1429,1236	latent_space	1
2237,2239	latent_space	2
2237,2238	latent_space	0
2237,2849	latent_space	1
2237,2618	latent_space	0
2933,286	latent_space	3
2933,206	latent_space	3
2933,346	latent_space	2
1852,1792	latent_space	1
3070,3071	latent_space	1
2772,2771	latent_space	0
3878,3879	latent_space	0
3878,3877	latent_space	3
2695,2327	latent_space	3
2695,2245	latent_space	3
3390,3388	latent_space	3
3390,3389	latent_space	1
3600,3721	latent_space	2
4055,4097	latent_space	1
4055,4101	latent_space	2
4055,4054	latent_space	0
2375,2376	latent_space	1
2375,2506	latent_space	0
2400,2401	latent_space	0
2400,2859	latent_space	0
2400,2530	latent_space	1
2217,2557	latent_space	1
4156,3576	latent_space	2
4156,3575	latent_space	2
3208,3209	latent_space	0
1770,1769	latent_space	2
1770,1966	latent_space	3
1770,2029	latent_space	2
2797,2289	latent_space	3
2797,2288	latent_space	1
2439,2440	latent_space	2
2439,2724	latent_space	2
3201,3202	latent_space	3
3234,3230	latent_space	0
3234,3233	latent_space	1
3234,3232	latent_space	2
3234,3231	latent_space	0
3234,3504	latent_space	2
1284,1285	latent_space	2
3209,3208	latent_space	3
3021,3020	latent_space	2
3021,3358	latent_space	1
2841,2715	latent_space	2
2841,2716	latent_space	2
3887,3886	latent_space	0
745,744	latent_space	0
30,28	latent_space	2
3513,3617	latent_space	3
3513,3514	latent_space	3
4110,4111	latent_space	1
3092,3091	latent_space	2
856,1315	latent_space	2
2683,2541	latent_space	1
2683,2600	latent_space	2
3451,2986	latent_space	0
3451,3241	latent_space	0
3451,2985	latent_space	0
229,230	latent_space	2
2304,2686	latent_space	2
2304,2305	latent_space	2
2520,2519	latent_space	2
2520,2615	latent_space	0
3723,3722	latent_space	1
3723,3758	latent_space	3
3723,4218	latent_space	2
2326,2619	latent_space	1
2326,2325	latent_space	1
4211,4212	latent_space	0
2385,2383	latent_space	3
2385,2384	latent_space	3
1231,958	latent_space	2
3113,3111	latent_space	2
1849,1850	latent_space	0
591,142	latent_space	1
2359,2445	latent_space	3
3780,3781	latent_space	0
174,1016	latent_space	1
174,213	latent_space	2
174,1533	latent_space	2
174,172	latent_space	0
174,289	latent_space	0
174,659	latent_space	3
1850,1849	latent_space	3
3371,3294	latent_space	1
3910,4178	latent_space	1
608,609	latent_space	1
2248,2392	latent_space	2
2248,2708	latent_space	0
3749,4179	latent_space	2
3749,4220	latent_space	3
3749,3750	latent_space	2
4206,4207	latent_space	1
484,232	latent_space	2
3979,4192	latent_space	2
1464,1465	latent_space	1
1464,1466	latent_space	1
2482,2291	latent_space	2
2482,2290	latent_space	2
2482,2529	latent_space	0
2482,2777	latent_space	2
2785,2586	latent_space	1
2785,2585	latent_space	1
2785,2839	latent_space	1
3969,4102	latent_space	3
3969,3970	latent_space	3
4016,3958	latent_space	0
4016,3959	latent_space	0
335,143	latent_space	3
335,144	latent_space	3
2111,1888	latent_space	0
2111,2192	latent_space	3
958,1231	latent_space	1
3162,3161	latent_space	2
4010,4009	latent_space	2
3432,3433	latent_space	0
2914,3100	latent_space	2
3357,3391	latent_space	3
3357,3356	latent_space	1
3492,3491	latent_space	1
2346,2345	latent_space	2
2211,2210	latent_space	3
3032,3031	latent_space	2
3614,3957	latent_space	3
3614,3615	latent_space	2
3614,3616	latent_space	3
3833,4025	latent_space	0
3833,3832	latent_space	0
0,1	latent_space	2
2546,2889	latent_space	1
2546,2353	latent_space	3
2546,2352	latent_space	2
3193,3421	latent_space	3
3193,3392	latent_space	0
3012,3399	latent_space	1
3012,3013	latent_space	0
3012,3400	latent_space	0
3012,3172	latent_space	2
1192,1618	latent_space	0
4202,3601	latent_space	0
4092,4091	latent_space	2
790,561	latent_space	2
790,562	latent_space	2
2289,2797	latent_space	0
2289,2288	latent_space	1
1676,2028	latent_space	1
1676,1675	latent_space	2
3027,3287	latent_space	3
3027,3026	latent_space	2
2100,2101	latent_space	3
2100,1859	latent_space	1
2100,1690	latent_space	3
2417,2416	latent_space	2
3462,3014	latent_space	0
3462,3490	latent_space	3
3552,3915	latent_space	3
50,51	latent_space	2
50,185	latent_space	3
5,6	latent_space	3
5,371	latent_space	1
1909,1910	latent_space	2
2476,2477	latent_space	1
2476,2804	latent_space	1
3182,3180	latent_space	3
3182,3179	latent_space	2
213,172	latent_space	1
213,174	latent_space	1
213,1533	latent_space	1
2539,2540	latent_space	0
233,234	latent_space	3
2498,2458	latent_space	1
3314,1189	latent_space	3
3018,3089	latent_space	2
3018,3019	latent_space	2
2635,2634	latent_space	0
2892,2491	latent_space	1
2892,2649	latent_space	0
2892,2832	latent_space	0
1529,1530	latent_space	0
1860,1872	latent_space	3
3318,3001	latent_space	0
365,364	latent_space	2
3576,3575	latent_space	2
3576,4156	latent_space	1
1983,1982	latent_space	0
2493,2494	latent_space	1
2493,2830	latent_space	2
527,526	latent_space	3
2145,2117	latent_space	0
2145,2082	latent_space	1
2728,2729	latent_space	0
655,205	latent_space	0
655,802	latent_space	0
2084,2004	latent_space	2
2084,2003	latent_space	3
2084,1689	latent_space	0
1915,1790	latent_space	1
1915,1791	latent_space	1
3329,3328	latent_space	2
3496,3497	latent_space	1
2396,2319	latent_space	3
2396,2318	latent_space	3
3433,3432	latent_space	3
3855,3578	latent_space	2
3855,3577	latent_space	0
3855,4002	latent_space	2
3855,3701	latent_space	2
3855,4095	latent_space	2
668,669	latent_space	0
2026,1790	latent_space	3
3215,3216	latent_space	0
3939,3940	latent_space	1
3366,2999	latent_space	2
3366,3000	latent_space	0
262,263	latent_space	2
3886,3887	latent_space	3
676,677	latent_space	1
676,678	latent_space	1
3252,2994	latent_space	3
3252,3495	latent_space	1
3252,2992	latent_space	1
3252,3355	latent_space	3
3252,2993	latent_space	3
1780,2159	latent_space	1
1780,1879	latent_space	2
3378,3377	latent_space	3
3378,3402	latent_space	0
3925,3924	latent_space	2
1819,1815	latent_space	0
1819,1816	latent_space	0
2587,2588	latent_space	0
2957,3002	latent_space	1
544,543	latent_space	0
701,445	latent_space	0
3187,3253	latent_space	2
3187,3186	latent_space	1
2631,2779	latent_space	3
2631,2632	latent_space	0
2999,3366	latent_space	1
2999,3000	latent_space	0
3599,3721	latent_space	1
4015,3866	latent_space	2
4015,3865	latent_space	2
3268,3267	latent_space	0
391,392	latent_space	3
391,611	latent_space	2
4226,4227	latent_space	2
3273,3274	latent_space	0
2383,2384	latent_space	3
2383,2385	latent_space	0
2393,2710	latent_space	2
2393,2284	latent_space	1
2567,2544	latent_space	3
2574,2856	latent_space	3
2574,2573	latent_space	0
821,822	latent_space	3
821,824	latent_space	3
2367,2368	latent_space	0
3472,3156	latent_space	0
2108,2031	latent_space	0
2108,2120	latent_space	0
3437,3436	latent_space	2
435,687	latent_space	2
435,434	latent_space	3
435,238	latent_space	0
4077,4076	latent_space	2
2765,2670	latent_space	1
2765,2669	latent_space	1
3491,3492	latent_space	2
568,249	latent_space	0
2500,2499	latent_space	3
2556,2555	latent_space	2
3818,3817	latent_space	3
3415,3416	latent_space	0
1513,1514	latent_space	0
1189,3314	latent_space	0
1218,1217	latent_space	3
3644,3645	latent_space	0
2764,2333	latent_space	0
2764,2334	latent_space	0
2764,2766	latent_space	0
3156,3472	latent_space	3
3156,3506	latent_space	0
3486,2926	latent_space	3
303,302	latent_space	3
1972,1844	latent_space	1
1972,1845	latent_space	3
2690,2689	latent_space	0
4054,4097	latent_space	3
4054,4101	latent_space	2
4054,4055	latent_space	3
3294,3293	latent_space	1
3294,3371	latent_space	2
1736,1801	latent_space	2
1736,1735	latent_space	0
2474,2473	latent_space	3
2474,2509	latent_space	0
3938,3937	latent_space	2
1998,1902	latent_space	1
2886,2884	latent_space	2
2886,2885	latent_space	1
2461,2460	latent_space	2
1164,1165	latent_space	3
142,591	latent_space	2
4190,4189	latent_space	2
3125,3126	latent_space	3
3125,3204	latent_space	3
3454,3076	latent_space	2
3454,3077	latent_space	2
3900,3899	latent_space	1
4160,4221	latent_space	0
4160,4208	latent_space	2
4160,4161	latent_space	0
1958,1957	latent_space	3
1755,1754	latent_space	1
1165,1164	latent_space	0
739,551	latent_space	2
739,550	latent_space	0
2604,2759	latent_space	0
2604,2605	latent_space	0
3830,3831	latent_space	3
2015,2010	latent_space	3
2869,2870	latent_space	2
3158,3159	latent_space	3
2898,2897	latent_space	3
2852,2414	latent_space	2
2852,2624	latent_space	2
1460,1269	latent_space	3
2162,2163	latent_space	3
1,0	latent_space	1
2756,2447	latent_space	2
2756,2446	latent_space	2
2766,2333	latent_space	0
2766,2334	latent_space	0
2766,2764	latent_space	3
1970,1944	latent_space	2
1970,1943	latent_space	0
2361,2827	latent_space	3
2992,3252	latent_space	2
2992,2994	latent_space	2
2992,3355	latent_space	2
2992,3495	latent_space	3
3336,3214	latent_space	0
3336,2942	latent_space	0
3336,2941	latent_space	0
4020,4019	latent_space	1
1432,1431	graph	2
1820,1826	graph	0
1820,1819	graph	1
3718,4198	graph	0
3718,4036	graph	0
2409,2584	graph	3
2409,2216	graph	1
2409,2819	graph	3
2409,2408	graph	1
2409,2649	graph	2
3569,4061	graph	3
3569,3618	graph	0
3569,4060	graph	3
3569,4000	graph	3
3569,3928	graph	3
3569,3566	graph	2
3569,4213	graph	0
3569,3570	graph	0
1728,1727	graph	3
839,1575	graph	2
839,959	graph	3
839,1502	graph	0
839,1338	graph	3
839,1261	graph	2
839,1139	graph	3
839,1281	graph	0
839,1523	graph	0
839,925	graph	2
839,929	graph	2
839,1331	graph	2
839,1416	graph	0
839,1241	graph	2
839,817	graph	3
839,1042	graph	0
839,814	graph	3
839,926	graph	2
839,985	graph	2
839,999	graph	2
839,1463	graph	0
839,1460	graph	2
839,1442	graph	2
839,1508	graph	0
839,1027	graph	2
839,894	graph	2
839,1015	graph	2
839,1375	graph	2
839,838	graph	3
2926,3161	graph	3
2926,3160	graph	1
993,992	graph	3
993,1304	graph	0
993,1233	graph	2
2967,3484	graph	1
2967,3142	graph	1
2967,2966	graph	1
235,434	graph	2
235,433	graph	1
235,234	graph	0
235,687	graph	2
235,648	graph	2
1381,1503	graph	1
1381,1380	graph	1
1116,1615	graph	2
1116,1599	graph	2
1116,1243	graph	2
162,160	graph	0
162,700	graph	3
162,560	graph	2
162,203	graph	2
162,404	graph	3
1697,1982	graph	2
1697,2021	graph	2
1697,2197	graph	3
1697,1696	graph	2
1697,2134	graph	0
187,186	graph	2
187,658	graph	0
116,310	graph	1
116,290	graph	1
116,782	graph	1
2243,2647	graph	3
2243,2804	graph	3
2243,2244	graph	3
2243,2242	graph	3
2243,2471	graph	1
2243,2807	graph	1
2243,2539	graph	3
1876,2150	graph	2
1876,1910	graph	2
1876,2004	graph	3
1876,2133	graph	0
1876,2104	graph	3
3747,3863	graph	0
3747,3704	graph	3
3747,3746	graph	3
2885,3183	graph	2
2885,3184	graph	2
3592,3591	graph	3
3764,3846	graph	0
3764,3763	graph	0
3764,4078	graph	0
1710,1709	graph	2
2291,2746	graph	0
3769,3768	graph	2
469,498	graph	2
3041,3085	graph	3
2488,2528	graph	0
3053,3337	graph	0
965,3377	graph	2
965,3356	graph	3
965,3304	graph	0
965,3429	graph	0
965,3239	graph	0
965,3176	graph	2
965,3132	graph	2
965,964	graph	3
965,2974	graph	2
965,2975	graph	2
965,3248	graph	2
965,3297	graph	2
965,3341	graph	2
965,3457	graph	0
965,3172	graph	2
965,3508	graph	0
965,3438	graph	2
965,3158	graph	2
965,3032	graph	2
965,3305	graph	0
965,3315	graph	2
965,3481	graph	2
965,3190	graph	0
965,3288	graph	0
965,2928	graph	2
965,3389	graph	2
965,1645	graph	2
2280,2543	graph	0
2280,2752	graph	0
3726,4020	graph	0
3726,4009	graph	2
3726,3725	graph	2
893,2126	graph	0
893,2141	graph	0
893,2040	graph	1
893,1665	graph	1
893,892	graph	0
893,1863	graph	0
893,1664	graph	1
893,1225	graph	0
893,1666	graph	1
893,1363	graph	0
893,2009	graph	1
893,2097	graph	0
893,2010	graph	0
893,1684	graph	0
893,1149	graph	1
893,2048	graph	0
893,2091	graph	1
893,2120	graph	1
2806,2805	graph	2
2335,2334	graph	3
3586,3863	graph	0
167,754	graph	2
167,996	graph	0
167,1466	graph	0
167,166	graph	1
167,460	graph	0
167,606	graph	0
167,652	graph	0
167,328	graph	0
167,210	graph	2
167,659	graph	0
4136,4135	graph	3
1168,2747	graph	1
1168,1630	graph	2
1168,1552	graph	1
1168,1167	graph	3
2311,2427	graph	1
2515,2516	graph	2
2515,2514	graph	2
2515,2513	graph	1
2515,2517	graph	0
2395,2803	graph	2
2395,2802	graph	0
3033,3032	graph	2
3033,3476	graph	2
3033,3478	graph	0
3033,3448	graph	2
3588,3952	graph	3
3588,3951	graph	3
3588,3941	graph	3
3588,3868	graph	3
3588,4041	graph	1
3588,3587	graph	3
3728,3825	graph	1
870,869	graph	3
870,1160	graph	2
108,443	graph	3
108,757	graph	3
108,402	graph	2
2920,3173	graph	2
2920,3112	graph	3
3134,3203	graph	2
3134,3430	graph	2
3134,2969	graph	2
3134,3458	graph	1
4008,4200	graph	3
4008,4007	graph	0
3804,3802	graph	0
844,1223	graph	0
844,1181	graph	0
844,841	graph	1
844,1628	graph	0
844,880	graph	1
844,1441	graph	0
844,1098	graph	1
844,1215	graph	1
844,1611	graph	1
844,1405	graph	1
844,1291	graph	1
844,1390	graph	1
844,1170	graph	2
844,1177	graph	1
844,1426	graph	1
844,1472	graph	1
844,1439	graph	1
844,1524	graph	0
844,921	graph	0
844,1547	graph	1
844,1349	graph	1
844,1306	graph	0
844,1227	graph	1
844,1336	graph	1
844,1507	graph	1
844,1011	graph	1
844,843	graph	3
844,1434	graph	0
844,1467	graph	0
844,908	graph	1
844,1455	graph	0
844,1585	graph	3
844,1586	graph	1
844,1541	graph	0
844,1043	graph	1
844,1099	graph	0
844,1146	graph	0
844,860	graph	1
844,1025	graph	1
844,1076	graph	1
844,1360	graph	0
844,1379	graph	1
844,1342	graph	1
844,1381	graph	0
844,1358	graph	1
844,1010	graph	0
844,1402	graph	1
844,1661	graph	0
844,1167	graph	1
844,1019	graph	1
844,1298	graph	0
844,1420	graph	1
844,1036	graph	1
844,918	graph	1
844,1392	graph	0
844,1494	graph	3
844,1132	graph	1
844,1012	graph	1
844,1009	graph	1
844,1033	graph	1
844,1528	graph	1
844,1588	graph	1
844,915	graph	1
844,1351	graph	1
844,1137	graph	0
844,1372	graph	1
844,1386	graph	1
844,1518	graph	0
844,1341	graph	1
844,1199	graph	1
844,1152	graph	3
844,859	graph	1
844,1032	graph	1
1071,1069	graph	2
237,362	graph	2
858,1605	graph	3
858,855	graph	2
858,882	graph	0
858,1420	graph	1
858,1036	graph	1
858,1518	graph	2
858,1390	graph	0
3583,3896	graph	0
3583,3935	graph	2
3583,3582	graph	0
3583,3584	graph	1
171,749	graph	0
171,170	graph	1
171,728	graph	1
171,697	graph	1
3044,3421	graph	3
3044,3043	graph	3
3044,3371	graph	3
3054,3338	graph	0
3054,3053	graph	1
2669,2667	graph	2
538,35	graph	1
969,1178	graph	1
982,1296	graph	2
982,3289	graph	0
982,980	graph	2
982,1297	graph	2
982,3177	graph	0
3052,3051	graph	3
1360,1605	graph	1
1765,2191	graph	2
1765,1764	graph	2
3717,3716	graph	2
978,1196	graph	2
2969,3430	graph	3
2969,2966	graph	0
696,767	graph	3
1867,2118	graph	1
1867,1927	graph	2
1867,1866	graph	3
1867,2100	graph	2
2230,2774	graph	0
2230,2628	graph	0
2853,2852	graph	1
2569,2568	graph	1
2569,2889	graph	1
3067,3278	graph	1
621,786	graph	3
621,731	graph	3
424,144	graph	0
3722,3721	graph	1
1299,1444	graph	3
1180,1232	graph	3
1180,1433	graph	2
1180,1566	graph	3
1180,1279	graph	2
1180,938	graph	2
1773,1772	graph	3
3624,3540	graph	2
78,77	graph	1
78,379	graph	2
78,79	graph	1
1224,1223	graph	0
1224,1630	graph	0
2265,2358	graph	2
2265,2771	graph	2
2265,2264	graph	1
2265,2489	graph	2
2939,2938	graph	3
3563,4079	graph	3
3563,3905	graph	0
843,841	graph	1
843,1528	graph	1
843,1504	graph	1
843,878	graph	0
843,1440	graph	0
843,858	graph	0
843,1386	graph	0
843,710	graph	0
369,2143	graph	3
369,125	graph	3
3265,3337	graph	3
3688,3993	graph	0
3688,3847	graph	0
3688,3687	graph	2
3688,3915	graph	2
3100,3136	graph	3
3100,3414	graph	1
3100,3109	graph	1
2239,2260	graph	0
2239,2238	graph	1
140,157	graph	2
1178,1619	graph	2
1178,1433	graph	2
1178,1246	graph	3
1178,1656	graph	3
1178,938	graph	2
2017,2016	graph	1
1127,1286	graph	1
1127,1125	graph	1
2225,2527	graph	3
2225,2582	graph	3
2225,2565	graph	1
125,691	graph	2
125,1640	graph	0
125,442	graph	0
125,56	graph	2
125,517	graph	1
125,302	graph	1
206,411	graph	1
206,567	graph	1
206,205	graph	0
206,666	graph	1
626,1617	graph	0
626,1471	graph	0
626,625	graph	3
626,1290	graph	2
859,1226	graph	1
859,1503	graph	1
859,1181	graph	2
859,1628	graph	2
859,1215	graph	3
859,855	graph	2
859,1611	graph	3
859,858	graph	3
859,1291	graph	1
859,914	graph	2
859,1390	graph	0
859,1170	graph	2
859,710	graph	1
859,1547	graph	1
859,1227	graph	3
859,1564	graph	1
859,1440	graph	2
859,843	graph	3
859,1434	graph	2
859,1428	graph	3
859,1586	graph	0
859,1043	graph	3
859,860	graph	0
859,1025	graph	1
859,1076	graph	3
859,1360	graph	2
859,1379	graph	3
859,1605	graph	3
859,1358	graph	3
859,1504	graph	3
859,878	graph	2
859,1036	graph	3
859,1012	graph	3
859,1022	graph	2
859,1137	graph	2
859,1372	graph	1
859,882	graph	2
859,1073	graph	1
859,1518	graph	2
859,1199	graph	0
2535,2567	graph	0
1768,1767	graph	0
1768,2037	graph	1
1768,1972	graph	1
64,103	graph	1
64,596	graph	1
64,63	graph	3
64,204	graph	0
64,241	graph	1
3714,3821	graph	1
1354,1426	graph	0
2659,2658	graph	1
2905,2904	graph	1
2905,3146	graph	3
3078,3477	graph	3
3456,3455	graph	2
3010,3009	graph	1
3010,3186	graph	1
3010,3418	graph	1
3766,3892	graph	1
2420,2419	graph	3
375,615	graph	2
375,374	graph	0
375,409	graph	2
2227,2226	graph	3
290,793	graph	2
290,683	graph	1
290,623	graph	0
290,289	graph	0
290,782	graph	1
3873,3872	graph	3
903,972	graph	0
903,1070	graph	2
2051,2050	graph	2
2968,2966	graph	0
2968,3430	graph	3
3952,4044	graph	0
3952,3951	graph	3
3952,4216	graph	0
2099,2098	graph	2
1268,1505	graph	1
1268,1267	graph	1
